K,noise_percent,iterations,converged,initial_acc,final_acc
25,80.0,5,True,0.14814814814814814,0.07407407407407407
25,80.0,5,True,0.1728395061728395,0.13580246913580246
25,80.0,3,True,0.08641975308641975,0.13580246913580246
25,80.0,4,True,0.09876543209876543,0.04938271604938271
25,80.0,5,True,0.1111111111111111,0.08641975308641975
25,80.0,3,True,0.08641975308641975,0.037037037037037035
25,80.0,3,True,0.06172839506172839,0.09876543209876543
25,80.0,4,True,0.12345679012345678,0.09876543209876543
25,80.0,3,True,0.09876543209876543,0.09876543209876543
25,80.0,3,True,0.08641975308641975,0.09876543209876543
25,80.0,5,True,0.12345679012345678,0.13580246913580246
25,80.0,5,True,0.08641975308641975,0.12345679012345678
25,80.0,4,True,0.1111111111111111,0.09876543209876543
25,80.0,6,True,0.18518518518518517,0.13580246913580246
25,80.0,4,True,0.13580246913580246,0.14814814814814814
25,80.0,4,True,0.04938271604938271,0.08641975308641975
25,80.0,7,True,0.13580246913580246,0.16049382716049382
25,80.0,5,True,0.1111111111111111,0.06172839506172839
25,80.0,6,True,0.08641975308641975,0.13580246913580246
25,80.0,7,True,0.12345679012345678,0.09876543209876543
25,80.0,6,True,0.1111111111111111,0.12345679012345678
25,80.0,4,True,0.08641975308641975,0.12345679012345678
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,0.0,1,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,5.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,10.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,15.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,20.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,25.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,3,True,0.9382716049382716,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,30.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,3,True,0.9259259259259259,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,4,True,0.19753086419753085,0.12345679012345678
50,35.0,20,False,0.3333333333333333,0.07407407407407407
50,35.0,7,True,0.1728395061728395,0.08641975308641975
50,35.0,2,True,1.0,1.0
50,35.0,3,True,0.8024691358024691,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,13,True,0.2222222222222222,0.08641975308641975
50,35.0,2,True,1.0,1.0
50,35.0,3,True,0.9382716049382716,1.0
50,35.0,18,True,0.38271604938271603,0.1111111111111111
50,35.0,3,True,0.5308641975308642,1.0
50,35.0,4,True,0.13580246913580246,0.14814814814814814
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,8,True,0.13580246913580246,0.09876543209876543
50,35.0,2,True,1.0,1.0
50,35.0,12,True,0.1111111111111111,0.1111111111111111
50,35.0,3,True,0.9753086419753086,1.0
50,35.0,2,True,1.0,1.0
50,35.0,5,True,0.07407407407407407,0.14814814814814814
50,35.0,2,True,1.0,1.0
50,35.0,4,True,0.12345679012345678,0.13580246913580246
50,35.0,14,True,0.14814814814814814,0.14814814814814814
50,35.0,20,False,0.13580246913580246,0.18518518518518517
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,3,True,0.9876543209876543,1.0
50,35.0,3,True,0.037037037037037035,0.037037037037037035
50,35.0,13,True,0.5185185185185185,0.06172839506172839
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,2,True,1.0,1.0
50,35.0,3,True,0.9629629629629629,1.0
50,40.0,16,True,0.1111111111111111,0.04938271604938271
50,40.0,6,True,0.16049382716049382,0.04938271604938271
50,40.0,5,True,0.09876543209876543,0.14814814814814814
50,40.0,3,True,0.18518518518518517,0.08641975308641975
50,40.0,4,True,0.18518518518518517,0.1111111111111111
50,40.0,5,True,0.08641975308641975,0.07407407407407407
50,40.0,4,True,0.19753086419753085,0.09876543209876543
50,40.0,5,True,0.38271604938271603,0.12345679012345678
50,40.0,5,True,0.08641975308641975,0.04938271604938271
50,40.0,5,True,0.14814814814814814,0.1111111111111111
50,40.0,4,True,0.09876543209876543,0.14814814814814814
50,40.0,2,True,1.0,1.0
50,40.0,2,True,0.08641975308641975,0.08641975308641975
50,40.0,10,True,0.1111111111111111,0.1111111111111111
50,40.0,5,True,0.1111111111111111,0.13580246913580246
50,40.0,8,True,0.24691358024691357,0.19753086419753085
50,40.0,2,True,1.0,1.0
50,40.0,4,True,0.14814814814814814,0.07407407407407407
50,40.0,8,True,0.06172839506172839,0.1111111111111111
50,40.0,13,True,0.2839506172839506,0.14814814814814814
50,40.0,3,True,0.5925925925925926,1.0
50,40.0,6,True,0.1111111111111111,0.14814814814814814
50,40.0,16,True,0.07407407407407407,0.07407407407407407
50,40.0,8,True,0.13580246913580246,0.07407407407407407
50,40.0,13,True,0.35802469135802467,0.1111111111111111
50,40.0,6,True,0.16049382716049382,0.1111111111111111
50,40.0,6,True,0.1728395061728395,0.06172839506172839
50,40.0,5,True,0.12345679012345678,0.07407407407407407
50,40.0,6,True,0.09876543209876543,0.06172839506172839
50,40.0,2,True,0.1111111111111111,0.1111111111111111
50,40.0,8,True,0.14814814814814814,0.18518518518518517
50,40.0,3,True,0.8395061728395061,1.0
50,40.0,7,True,0.08641975308641975,0.06172839506172839
50,40.0,3,True,0.6296296296296297,1.0
50,40.0,11,True,0.13580246913580246,0.12345679012345678
50,40.0,2,True,0.13580246913580246,0.13580246913580246
50,40.0,7,True,0.12345679012345678,0.19753086419753085
50,40.0,8,True,0.14814814814814814,0.12345679012345678
50,40.0,5,True,0.06172839506172839,0.12345679012345678
50,40.0,4,True,0.07407407407407407,0.1111111111111111
50,40.0,8,True,0.06172839506172839,0.1111111111111111
50,40.0,7,True,0.1728395061728395,0.1111111111111111
50,40.0,17,True,0.13580246913580246,0.1728395061728395
50,40.0,16,True,0.1728395061728395,0.16049382716049382
50,40.0,2,True,1.0,1.0
50,40.0,10,True,0.13580246913580246,0.12345679012345678
50,40.0,6,True,0.08641975308641975,0.037037037037037035
50,40.0,5,True,0.1111111111111111,0.07407407407407407
50,40.0,2,True,1.0,1.0
50,40.0,3,True,0.1111111111111111,0.14814814814814814
50,45.0,3,True,0.06172839506172839,0.08641975308641975
50,45.0,12,True,0.12345679012345678,0.13580246913580246
50,45.0,8,True,0.08641975308641975,0.08641975308641975
50,45.0,8,True,0.12345679012345678,0.13580246913580246
50,45.0,3,True,0.13580246913580246,0.12345679012345678
50,45.0,5,True,0.1111111111111111,0.12345679012345678
50,45.0,3,True,0.09876543209876543,0.09876543209876543
50,45.0,11,True,0.07407407407407407,0.1111111111111111
50,45.0,8,True,0.1111111111111111,0.1111111111111111
50,45.0,8,True,0.18518518518518517,0.12345679012345678
50,45.0,2,True,0.12345679012345678,0.12345679012345678
50,45.0,4,True,0.14814814814814814,0.09876543209876543
50,45.0,9,True,0.09876543209876543,0.024691358024691357
50,45.0,11,True,0.13580246913580246,0.12345679012345678
50,45.0,5,True,0.06172839506172839,0.13580246913580246
50,45.0,5,True,0.1111111111111111,0.14814814814814814
50,45.0,12,True,0.14814814814814814,0.2222222222222222
50,45.0,6,True,0.09876543209876543,0.08641975308641975
50,45.0,3,True,0.09876543209876543,0.09876543209876543
50,45.0,3,True,0.024691358024691357,0.024691358024691357
50,45.0,9,True,0.14814814814814814,0.06172839506172839
50,45.0,6,True,0.09876543209876543,0.037037037037037035
50,45.0,2,True,0.12345679012345678,0.12345679012345678
50,45.0,20,False,0.14814814814814814,0.04938271604938271
50,45.0,3,True,0.16049382716049382,0.19753086419753085
50,45.0,16,True,0.12345679012345678,0.09876543209876543
50,45.0,4,True,0.07407407407407407,0.2222222222222222
50,45.0,2,True,0.13580246913580246,0.13580246913580246
50,45.0,5,True,0.04938271604938271,0.09876543209876543
50,45.0,6,True,0.13580246913580246,0.13580246913580246
50,45.0,3,True,0.13580246913580246,0.06172839506172839
50,45.0,8,True,0.1111111111111111,0.12345679012345678
50,45.0,8,True,0.1111111111111111,0.1111111111111111
50,45.0,7,True,0.13580246913580246,0.09876543209876543
50,45.0,3,True,0.08641975308641975,0.08641975308641975
50,45.0,8,True,0.08641975308641975,0.06172839506172839
50,45.0,7,True,0.14814814814814814,0.12345679012345678
50,45.0,5,True,0.14814814814814814,0.024691358024691357
50,45.0,3,True,0.12345679012345678,0.12345679012345678
50,45.0,3,True,0.16049382716049382,0.08641975308641975
50,45.0,3,True,0.09876543209876543,0.06172839506172839
50,45.0,20,False,0.20987654320987653,0.1111111111111111
50,45.0,2,True,0.1728395061728395,0.1728395061728395
50,45.0,5,True,0.13580246913580246,0.1111111111111111
50,45.0,6,True,0.06172839506172839,0.13580246913580246
50,45.0,8,True,0.14814814814814814,0.08641975308641975
50,45.0,6,True,0.07407407407407407,0.07407407407407407
50,45.0,20,False,0.07407407407407407,0.12345679012345678
50,45.0,14,True,0.12345679012345678,0.13580246913580246
50,45.0,4,True,0.07407407407407407,0.07407407407407407
50,50.0,15,True,0.12345679012345678,0.07407407407407407
50,50.0,7,True,0.09876543209876543,0.07407407407407407
50,50.0,10,True,0.09876543209876543,0.08641975308641975
50,50.0,13,True,0.07407407407407407,0.14814814814814814
50,50.0,9,True,0.1111111111111111,0.13580246913580246
50,50.0,7,True,0.06172839506172839,0.12345679012345678
50,50.0,15,True,0.09876543209876543,0.09876543209876543
50,50.0,4,True,0.09876543209876543,0.06172839506172839
50,50.0,3,True,0.13580246913580246,0.13580246913580246
50,50.0,6,True,0.037037037037037035,0.08641975308641975
50,50.0,7,True,0.13580246913580246,0.19753086419753085
50,50.0,7,True,0.09876543209876543,0.08641975308641975
50,50.0,5,True,0.08641975308641975,0.12345679012345678
50,50.0,6,True,0.09876543209876543,0.13580246913580246
50,50.0,12,True,0.07407407407407407,0.07407407407407407
50,50.0,7,True,0.04938271604938271,0.08641975308641975
50,50.0,3,True,0.09876543209876543,0.08641975308641975
50,50.0,2,True,0.2345679012345679,0.2345679012345679
50,50.0,14,True,0.13580246913580246,0.09876543209876543
50,50.0,7,True,0.12345679012345678,0.16049382716049382
50,50.0,9,True,0.1111111111111111,0.08641975308641975
50,50.0,8,True,0.1111111111111111,0.12345679012345678
50,50.0,5,True,0.09876543209876543,0.07407407407407407
50,50.0,3,True,0.037037037037037035,0.037037037037037035
50,50.0,7,True,0.12345679012345678,0.09876543209876543
50,50.0,3,True,0.07407407407407407,0.09876543209876543
50,50.0,3,True,0.08641975308641975,0.07407407407407407
50,50.0,12,True,0.07407407407407407,0.08641975308641975
50,50.0,5,True,0.1111111111111111,0.037037037037037035
50,50.0,3,True,0.08641975308641975,0.06172839506172839
50,50.0,8,True,0.08641975308641975,0.09876543209876543
50,50.0,16,True,0.08641975308641975,0.037037037037037035
50,50.0,3,True,0.1111111111111111,0.1111111111111111
50,50.0,4,True,0.16049382716049382,0.14814814814814814
50,50.0,10,True,0.18518518518518517,0.18518518518518517
50,50.0,7,True,0.12345679012345678,0.08641975308641975
50,50.0,5,True,0.13580246913580246,0.07407407407407407
50,50.0,6,True,0.09876543209876543,0.07407407407407407
50,50.0,2,True,0.1111111111111111,0.1111111111111111
50,50.0,11,True,0.13580246913580246,0.07407407407407407
50,50.0,10,True,0.16049382716049382,0.08641975308641975
50,50.0,19,True,0.16049382716049382,0.12345679012345678
50,50.0,3,True,0.08641975308641975,0.13580246913580246
50,50.0,6,True,0.1111111111111111,0.06172839506172839
50,50.0,4,True,0.12345679012345678,0.12345679012345678
50,50.0,3,True,0.07407407407407407,0.09876543209876543
50,50.0,5,True,0.14814814814814814,0.04938271604938271
50,50.0,7,True,0.08641975308641975,0.07407407407407407
50,50.0,5,True,0.12345679012345678,0.07407407407407407
50,50.0,15,True,0.13580246913580246,0.07407407407407407
50,55.00000000000001,4,True,0.12345679012345678,0.06172839506172839
50,55.00000000000001,5,True,0.07407407407407407,0.1111111111111111
50,55.00000000000001,10,True,0.037037037037037035,0.07407407407407407
50,55.00000000000001,5,True,0.12345679012345678,0.09876543209876543
50,55.00000000000001,3,True,0.19753086419753085,0.20987654320987653
50,55.00000000000001,10,True,0.09876543209876543,0.09876543209876543
50,55.00000000000001,17,True,0.07407407407407407,0.1728395061728395
50,55.00000000000001,15,True,0.1111111111111111,0.2222222222222222
50,55.00000000000001,15,True,0.13580246913580246,0.09876543209876543
50,55.00000000000001,5,True,0.07407407407407407,0.09876543209876543
50,55.00000000000001,3,True,0.16049382716049382,0.1728395061728395
50,55.00000000000001,5,True,0.12345679012345678,0.06172839506172839
50,55.00000000000001,18,True,0.13580246913580246,0.14814814814814814
50,55.00000000000001,11,True,0.13580246913580246,0.07407407407407407
50,55.00000000000001,4,True,0.08641975308641975,0.14814814814814814
50,55.00000000000001,3,True,0.09876543209876543,0.08641975308641975
50,55.00000000000001,2,True,0.12345679012345678,0.12345679012345678
50,55.00000000000001,8,True,0.09876543209876543,0.07407407407407407
50,55.00000000000001,13,True,0.07407407407407407,0.08641975308641975
50,55.00000000000001,3,True,0.12345679012345678,0.1111111111111111
50,55.00000000000001,11,True,0.14814814814814814,0.2716049382716049
50,55.00000000000001,13,True,0.2222222222222222,0.13580246913580246
50,55.00000000000001,5,True,0.12345679012345678,0.14814814814814814
50,55.00000000000001,2,True,0.08641975308641975,0.08641975308641975
50,55.00000000000001,10,True,0.09876543209876543,0.08641975308641975
50,55.00000000000001,15,True,0.13580246913580246,0.12345679012345678
50,55.00000000000001,5,True,0.12345679012345678,0.12345679012345678
50,55.00000000000001,6,True,0.12345679012345678,0.12345679012345678
50,55.00000000000001,17,True,0.13580246913580246,0.14814814814814814
50,55.00000000000001,9,True,0.1111111111111111,0.14814814814814814
50,55.00000000000001,19,True,0.06172839506172839,0.04938271604938271
50,55.00000000000001,5,True,0.1111111111111111,0.1111111111111111
50,55.00000000000001,5,True,0.09876543209876543,0.09876543209876543
50,55.00000000000001,6,True,0.12345679012345678,0.08641975308641975
50,55.00000000000001,9,True,0.07407407407407407,0.09876543209876543
50,55.00000000000001,5,True,0.09876543209876543,0.09876543209876543
50,55.00000000000001,7,True,0.08641975308641975,0.09876543209876543
50,55.00000000000001,3,True,0.14814814814814814,0.18518518518518517
50,55.00000000000001,4,True,0.14814814814814814,0.08641975308641975
50,55.00000000000001,8,True,0.09876543209876543,0.07407407407407407
50,55.00000000000001,10,True,0.12345679012345678,0.08641975308641975
50,55.00000000000001,5,True,0.16049382716049382,0.07407407407407407
50,55.00000000000001,3,True,0.04938271604938271,0.09876543209876543
50,55.00000000000001,4,True,0.08641975308641975,0.09876543209876543
50,55.00000000000001,3,True,0.14814814814814814,0.12345679012345678
50,55.00000000000001,3,True,0.09876543209876543,0.07407407407407407
50,55.00000000000001,7,True,0.14814814814814814,0.09876543209876543
50,55.00000000000001,11,True,0.07407407407407407,0.04938271604938271
50,55.00000000000001,3,True,0.12345679012345678,0.1111111111111111
50,55.00000000000001,5,True,0.09876543209876543,0.12345679012345678
50,60.0,10,True,0.04938271604938271,0.09876543209876543
50,60.0,7,True,0.07407407407407407,0.12345679012345678
50,60.0,5,True,0.2345679012345679,0.16049382716049382
50,60.0,6,True,0.13580246913580246,0.1728395061728395
50,60.0,5,True,0.13580246913580246,0.1111111111111111
50,60.0,15,True,0.1111111111111111,0.1111111111111111
50,60.0,8,True,0.13580246913580246,0.06172839506172839
50,60.0,19,True,0.07407407407407407,0.12345679012345678
