M,sigma,outer_exact,outer_ci_lo,outer_ci_hi,cov_exact,cov_ci_lo,cov_ci_hi,pinv_exact,pinv_ci_lo,pinv_ci_hi,modern_exact,modern_ci_lo,modern_ci_hi,sdm_exact,sdm_ci_lo,sdm_ci_hi,dam_exact,dam_ci_lo,dam_ci_hi,ours_exact,ours_ci_lo,ours_ci_hi
800,0.0,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,0.99,0.9642775148038205,0.9972533993962251,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
800,0.1,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.99,0.9642775148038205,0.9972533993962251,0.0,0.0,0.018846005918320894,0.965,0.9295285391333187,0.9829446753626429,0.995,0.9722256001302286,0.999116854010634
800,0.2,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.99,0.9642775148038205,0.9972533993962251,0.0,0.0,0.018846005918320894,0.965,0.9295285391333187,0.9829446753626429,0.91,0.8622332538615105,0.9423130212854665
800,0.3,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.99,0.9642775148038205,0.9972533993962251,0.0,0.0,0.018846005918320894,0.96,0.9230670617058012,0.9795946128493436,0.575,0.5057080512046821,0.6414650479075696
800,0.4,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.98,0.9497121344948062,0.9921956998236058,0.0,0.0,0.018846005918320894,0.96,0.9230670617058012,0.9795946128493436,0.22,0.16816453539463405,0.2823892279196257
800,0.5,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.96,0.9230670617058012,0.9795946128493436,0.0,0.0,0.018846005918320894,0.945,0.9042120755340645,0.9690149791986299,0.065,0.03837598764975976,0.10802003749917945
800,0.6,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.835,0.7773410172613647,0.8800321587733603,0.0,0.0,0.018846005918320894,0.95,0.9104209437021562,0.9726176509713551,0.015,0.005114145184492387,0.043166480556278884
800,0.8,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.43,0.36334204488394795,0.49929639594461706,0.0,0.0,0.018846005918320894,0.915,0.8681031145576462,0.9462547005301477,0.005,0.0008831459893662054,0.02777439986977148
800,1.0,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.165,0.11996784122663977,0.22265898273863527,0.0,0.0,0.018846005918320894,0.815,0.7554281794988185,0.8626988367726394,0.005,0.0008831459893662054,0.02777439986977148
