M,noise_percent,iterations,converged,initial_acc,final_acc
3000,50.0,12,True,0.16049382716049382,0.2222222222222222
3000,50.0,14,True,0.037037037037037035,0.1111111111111111
3000,50.0,20,False,0.08641975308641975,0.09876543209876543
3000,50.0,10,True,0.12345679012345678,0.04938271604938271
3000,50.0,6,True,0.1111111111111111,0.08641975308641975
3000,50.0,20,False,0.13580246913580246,0.12345679012345678
3000,50.0,6,True,0.13580246913580246,0.06172839506172839
3000,50.0,9,True,0.09876543209876543,0.04938271604938271
3000,50.0,11,True,0.09876543209876543,0.1111111111111111
3000,50.0,3,True,0.12345679012345678,0.12345679012345678
3000,50.0,4,True,0.037037037037037035,0.09876543209876543
3000,50.0,9,True,0.14814814814814814,0.07407407407407407
3000,50.0,13,True,0.1728395061728395,0.08641975308641975
3000,55.00000000000001,20,False,0.12345679012345678,0.12345679012345678
3000,55.00000000000001,11,True,0.13580246913580246,0.07407407407407407
3000,55.00000000000001,12,True,0.12345679012345678,0.04938271604938271
3000,55.00000000000001,16,True,0.13580246913580246,0.09876543209876543
3000,55.00000000000001,8,True,0.09876543209876543,0.14814814814814814
3000,55.00000000000001,20,False,0.1111111111111111,0.07407407407407407
3000,55.00000000000001,20,False,0.08641975308641975,0.06172839506172839
3000,55.00000000000001,15,True,0.1111111111111111,0.06172839506172839
3000,55.00000000000001,7,True,0.14814814814814814,0.09876543209876543
3000,55.00000000000001,10,True,0.04938271604938271,0.08641975308641975
3000,55.00000000000001,6,True,0.14814814814814814,0.08641975308641975
3000,55.00000000000001,12,True,0.1111111111111111,0.2222222222222222
3000,55.00000000000001,20,False,0.1111111111111111,0.08641975308641975
3000,55.00000000000001,3,True,0.12345679012345678,0.06172839506172839
3000,55.00000000000001,15,True,0.14814814814814814,0.08641975308641975
3000,55.00000000000001,11,True,0.12345679012345678,0.07407407407407407
3000,55.00000000000001,8,True,0.08641975308641975,0.09876543209876543
3000,55.00000000000001,20,False,0.14814814814814814,0.12345679012345678
3000,55.00000000000001,3,True,0.14814814814814814,0.13580246913580246
3000,55.00000000000001,20,False,0.13580246913580246,0.12345679012345678
3000,55.00000000000001,14,True,0.1111111111111111,0.1111111111111111
3000,55.00000000000001,20,False,0.07407407407407407,0.16049382716049382
3000,55.00000000000001,13,True,0.09876543209876543,0.037037037037037035
3000,55.00000000000001,4,True,0.1111111111111111,0.16049382716049382
3000,55.00000000000001,17,True,0.09876543209876543,0.20987654320987653
3000,55.00000000000001,8,True,0.16049382716049382,0.12345679012345678
3000,55.00000000000001,3,True,0.07407407407407407,0.09876543209876543
3000,55.00000000000001,5,True,0.09876543209876543,0.13580246913580246
3000,55.00000000000001,10,True,0.1111111111111111,0.1111111111111111
3000,55.00000000000001,7,True,0.04938271604938271,0.1111111111111111
3000,55.00000000000001,14,True,0.14814814814814814,0.14814814814814814
3000,55.00000000000001,9,True,0.1111111111111111,0.14814814814814814
3000,55.00000000000001,4,True,0.1111111111111111,0.08641975308641975
3000,55.00000000000001,8,True,0.04938271604938271,0.1728395061728395
3000,55.00000000000001,5,True,0.09876543209876543,0.12345679012345678
3000,55.00000000000001,8,True,0.09876543209876543,0.1111111111111111
3000,55.00000000000001,13,True,0.13580246913580246,0.07407407407407407
3000,55.00000000000001,12,True,0.08641975308641975,0.12345679012345678
3000,55.00000000000001,20,False,0.1111111111111111,0.09876543209876543
3000,55.00000000000001,15,True,0.12345679012345678,0.12345679012345678
3000,55.00000000000001,6,True,0.08641975308641975,0.09876543209876543
3000,55.00000000000001,3,True,0.09876543209876543,0.08641975308641975
3000,55.00000000000001,20,False,0.09876543209876543,0.14814814814814814
3000,55.00000000000001,7,True,0.13580246913580246,0.04938271604938271
3000,55.00000000000001,8,True,0.08641975308641975,0.13580246913580246
3000,55.00000000000001,10,True,0.08641975308641975,0.18518518518518517
3000,55.00000000000001,7,True,0.08641975308641975,0.12345679012345678
3000,55.00000000000001,8,True,0.12345679012345678,0.1111111111111111
3000,55.00000000000001,19,True,0.1111111111111111,0.08641975308641975
3000,55.00000000000001,6,True,0.18518518518518517,0.16049382716049382
3000,60.0,10,True,0.12345679012345678,0.1111111111111111
3000,60.0,15,True,0.13580246913580246,0.2222222222222222
3000,60.0,14,True,0.08641975308641975,0.08641975308641975
3000,60.0,19,True,0.13580246913580246,0.1111111111111111
3000,60.0,17,True,0.12345679012345678,0.1111111111111111
3000,60.0,14,True,0.09876543209876543,0.16049382716049382
3000,60.0,20,False,0.12345679012345678,0.04938271604938271
3000,60.0,11,True,0.1111111111111111,0.19753086419753085
3000,60.0,5,True,0.07407407407407407,0.12345679012345678
3000,60.0,10,True,0.13580246913580246,0.04938271604938271
3000,60.0,11,True,0.12345679012345678,0.16049382716049382
3000,60.0,9,True,0.1111111111111111,0.07407407407407407
3000,60.0,8,True,0.09876543209876543,0.08641975308641975
3000,60.0,10,True,0.1111111111111111,0.1111111111111111
3000,60.0,7,True,0.09876543209876543,0.08641975308641975
3000,60.0,16,True,0.1111111111111111,0.037037037037037035
3000,60.0,15,True,0.1111111111111111,0.08641975308641975
3000,60.0,18,True,0.08641975308641975,0.06172839506172839
3000,60.0,17,True,0.12345679012345678,0.1111111111111111
3000,60.0,4,True,0.12345679012345678,0.1111111111111111
3000,60.0,9,True,0.1111111111111111,0.1111111111111111
3000,60.0,20,False,0.08641975308641975,0.08641975308641975
3000,60.0,17,True,0.08641975308641975,0.14814814814814814
3000,60.0,20,False,0.08641975308641975,0.16049382716049382
3000,60.0,20,True,0.09876543209876543,0.1111111111111111
3000,60.0,9,True,0.09876543209876543,0.06172839506172839
3000,60.0,4,True,0.09876543209876543,0.12345679012345678
3000,60.0,6,True,0.12345679012345678,0.16049382716049382
3000,60.0,10,True,0.1111111111111111,0.04938271604938271
3000,60.0,7,True,0.13580246913580246,0.1111111111111111
3000,60.0,17,True,0.12345679012345678,0.09876543209876543
3000,60.0,8,True,0.12345679012345678,0.08641975308641975
3000,60.0,6,True,0.09876543209876543,0.08641975308641975
3000,60.0,20,False,0.12345679012345678,0.1111111111111111
3000,60.0,13,True,0.07407407407407407,0.04938271604938271
3000,60.0,6,True,0.14814814814814814,0.13580246913580246
3000,60.0,5,True,0.1111111111111111,0.08641975308641975
3000,60.0,7,True,0.1111111111111111,0.08641975308641975
3000,60.0,12,True,0.06172839506172839,0.09876543209876543
3000,60.0,20,False,0.1111111111111111,0.14814814814814814
3000,60.0,20,True,0.09876543209876543,0.19753086419753085
3000,60.0,20,False,0.09876543209876543,0.09876543209876543
3000,60.0,4,True,0.024691358024691357,0.18518518518518517
3000,60.0,3,True,0.16049382716049382,0.09876543209876543
3000,60.0,13,True,0.06172839506172839,0.07407407407407407
3000,60.0,5,True,0.12345679012345678,0.09876543209876543
3000,60.0,8,True,0.1111111111111111,0.16049382716049382
3000,60.0,8,True,0.08641975308641975,0.19753086419753085
3000,60.0,19,True,0.1111111111111111,0.06172839506172839
3000,60.0,4,True,0.08641975308641975,0.1111111111111111
3000,70.0,8,True,0.09876543209876543,0.06172839506172839
3000,70.0,6,True,0.08641975308641975,0.1111111111111111
3000,70.0,11,True,0.14814814814814814,0.16049382716049382
3000,70.0,3,True,0.1728395061728395,0.14814814814814814
3000,70.0,9,True,0.14814814814814814,0.12345679012345678
3000,70.0,6,True,0.1111111111111111,0.1111111111111111
3000,70.0,20,False,0.09876543209876543,0.12345679012345678
3000,70.0,13,True,0.1111111111111111,0.06172839506172839
3000,70.0,8,True,0.08641975308641975,0.1111111111111111
3000,70.0,20,False,0.13580246913580246,0.12345679012345678
3000,70.0,6,True,0.12345679012345678,0.09876543209876543
3000,70.0,8,True,0.1111111111111111,0.09876543209876543
3000,70.0,4,True,0.16049382716049382,0.037037037037037035
3000,70.0,4,True,0.12345679012345678,0.07407407407407407
3000,70.0,6,True,0.09876543209876543,0.09876543209876543
3000,70.0,7,True,0.08641975308641975,0.07407407407407407
3000,70.0,6,True,0.12345679012345678,0.14814814814814814
3000,70.0,20,False,0.12345679012345678,0.12345679012345678
3000,70.0,8,True,0.06172839506172839,0.12345679012345678
3000,70.0,4,True,0.1111111111111111,0.08641975308641975
3000,70.0,18,True,0.08641975308641975,0.2222222222222222
3000,70.0,20,False,0.07407407407407407,0.06172839506172839
3000,70.0,13,True,0.1111111111111111,0.09876543209876543
3000,70.0,11,True,0.09876543209876543,0.12345679012345678
3000,70.0,14,True,0.1111111111111111,0.07407407407407407
3000,70.0,20,False,0.12345679012345678,0.12345679012345678
3000,70.0,10,True,0.12345679012345678,0.13580246913580246
3000,70.0,3,True,0.1111111111111111,0.06172839506172839
3000,70.0,11,True,0.1111111111111111,0.14814814814814814
3000,70.0,9,True,0.08641975308641975,0.16049382716049382
3000,70.0,7,True,0.12345679012345678,0.16049382716049382
3000,70.0,11,True,0.06172839506172839,0.12345679012345678
3000,70.0,7,True,0.12345679012345678,0.07407407407407407
3000,70.0,19,True,0.12345679012345678,0.14814814814814814
3000,70.0,20,True,0.1111111111111111,0.1111111111111111
3000,70.0,6,True,0.13580246913580246,0.09876543209876543
3000,70.0,4,True,0.1111111111111111,0.07407407407407407
3000,70.0,6,True,0.12345679012345678,0.14814814814814814
3000,70.0,19,True,0.16049382716049382,0.1111111111111111
3000,70.0,4,True,0.09876543209876543,0.12345679012345678
3000,70.0,20,False,0.12345679012345678,0.07407407407407407
3000,70.0,12,True,0.1111111111111111,0.024691358024691357
3000,70.0,5,True,0.08641975308641975,0.06172839506172839
3000,70.0,20,False,0.08641975308641975,0.13580246913580246
3000,70.0,8,True,0.1111111111111111,0.12345679012345678
3000,70.0,20,False,0.18518518518518517,0.16049382716049382
3000,70.0,9,True,0.09876543209876543,0.1111111111111111
3000,70.0,8,True,0.13580246913580246,0.09876543209876543
3000,70.0,20,False,0.14814814814814814,0.06172839506172839
3000,70.0,13,True,0.08641975308641975,0.08641975308641975
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,0.0,1,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,20.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,30.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,3,True,0.6419753086419753,1.0
5000,35.0,3,True,0.8395061728395061,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,2,True,1.0,1.0
5000,35.0,3,True,0.8024691358024691,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.37037037037037035,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,20,True,0.13580246913580246,0.2345679012345679
5000,38.0,3,True,0.6172839506172839,1.0
5000,38.0,3,True,0.2222222222222222,1.0
5000,38.0,20,False,0.14814814814814814,0.12345679012345678
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.32098765432098764,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.9382716049382716,1.0
5000,38.0,3,True,0.20987654320987653,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.32098765432098764,1.0
5000,38.0,3,True,0.8888888888888888,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.32098765432098764,1.0
5000,38.0,9,True,0.16049382716049382,0.09876543209876543
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.43209876543209874,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.691358024691358,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.6666666666666666,1.0
5000,38.0,20,False,0.1728395061728395,0.1111111111111111
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.14814814814814814,1.0
5000,38.0,3,True,0.654320987654321,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,4,True,0.1728395061728395,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,2,True,1.0,1.0
5000,38.0,3,True,0.9876543209876543,1.0
5000,38.0,2,True,1.0,1.0
5000,40.0,3,True,0.30864197530864196,1.0
5000,40.0,3,True,0.30864197530864196,1.0
5000,40.0,3,True,0.9753086419753086,1.0
5000,40.0,4,True,0.25925925925925924,1.0
5000,40.0,6,True,0.12345679012345678,0.06172839506172839
5000,40.0,3,True,0.7654320987654321,1.0
5000,40.0,16,True,0.06172839506172839,0.09876543209876543
5000,40.0,2,True,1.0,1.0
5000,40.0,16,True,0.12345679012345678,0.13580246913580246
5000,40.0,9,True,0.1728395061728395,0.09876543209876543
5000,40.0,3,True,0.9629629629629629,1.0
5000,40.0,3,True,0.7901234567901234,1.0
5000,40.0,3,True,0.9629629629629629,1.0
5000,40.0,20,False,0.16049382716049382,0.1111111111111111
5000,40.0,20,False,0.1111111111111111,0.1111111111111111
5000,40.0,20,False,0.16049382716049382,0.1111111111111111
5000,40.0,3,True,0.9259259259259259,1.0
5000,40.0,3,True,0.14814814814814814,1.0
5000,40.0,20,False,0.07407407407407407,0.1111111111111111
5000,40.0,3,True,0.2716049382716049,1.0
5000,40.0,20,False,0.08641975308641975,0.12345679012345678
5000,40.0,4,True,0.20987654320987653,1.0
5000,40.0,11,True,0.2839506172839506,0.16049382716049382
5000,40.0,3,True,0.5432098765432098,1.0
5000,40.0,3,True,0.2345679012345679,1.0
5000,40.0,3,True,0.1728395061728395,1.0
5000,40.0,20,False,0.012345679012345678,0.09876543209876543
5000,40.0,3,True,0.1728395061728395,1.0
5000,40.0,3,True,0.4691358024691358,1.0
5000,40.0,9,True,0.12345679012345678,0.04938271604938271
5000,40.0,3,True,0.345679012345679,1.0
5000,40.0,2,True,1.0,1.0
5000,40.0,2,True,1.0,1.0
5000,40.0,19,True,0.1111111111111111,0.06172839506172839
5000,40.0,20,False,0.18518518518518517,0.09876543209876543
5000,40.0,3,True,0.20987654320987653,1.0
5000,40.0,20,False,0.13580246913580246,0.09876543209876543
5000,40.0,3,True,0.4074074074074074,1.0
5000,40.0,3,True,0.5061728395061729,1.0
5000,40.0,3,True,0.2962962962962963,1.0
5000,40.0,20,False,0.12345679012345678,0.08641975308641975
5000,40.0,20,True,0.12345679012345678,0.08641975308641975
5000,40.0,3,True,0.19753086419753085,1.0
5000,40.0,8,True,0.12345679012345678,0.06172839506172839
5000,40.0,3,True,0.37037037037037035,1.0
5000,40.0,7,True,0.13580246913580246,0.09876543209876543
5000,40.0,3,True,0.3333333333333333,1.0
5000,40.0,3,True,0.345679012345679,1.0
5000,40.0,16,True,0.12345679012345678,0.12345679012345678
5000,40.0,3,True,0.9753086419753086,1.0
5000,42.0,3,True,0.2839506172839506,1.0
5000,42.0,20,False,0.09876543209876543,0.12345679012345678
5000,42.0,4,True,0.12345679012345678,0.06172839506172839
5000,42.0,3,True,0.07407407407407407,0.13580246913580246
5000,42.0,15,True,0.14814814814814814,0.1728395061728395
5000,42.0,20,False,0.12345679012345678,0.1111111111111111
5000,42.0,20,False,0.09876543209876543,0.09876543209876543
5000,42.0,6,True,0.12345679012345678,0.07407407407407407
5000,42.0,20,False,0.14814814814814814,0.12345679012345678
5000,42.0,20,False,0.13580246913580246,0.09876543209876543
5000,42.0,12,True,0.1111111111111111,0.12345679012345678
5000,42.0,20,False,0.06172839506172839,0.14814814814814814
5000,42.0,20,False,0.13580246913580246,0.13580246913580246
5000,42.0,20,False,0.14814814814814814,0.1111111111111111
5000,42.0,8,True,0.1111111111111111,0.14814814814814814
5000,42.0,12,True,0.13580246913580246,0.12345679012345678
5000,42.0,20,False,0.09876543209876543,0.08641975308641975
5000,42.0,6,True,0.12345679012345678,0.13580246913580246
5000,42.0,20,False,0.16049382716049382,0.09876543209876543
5000,42.0,3,True,0.6296296296296297,1.0
5000,42.0,5,True,0.12345679012345678,0.09876543209876543
5000,42.0,3,True,0.2222222222222222,1.0
5000,42.0,20,False,0.20987654320987653,0.12345679012345678
5000,42.0,10,True,0.1728395061728395,0.09876543209876543
5000,42.0,6,True,0.1111111111111111,0.07407407407407407
5000,42.0,12,True,0.1111111111111111,0.07407407407407407
5000,42.0,20,False,0.1111111111111111,0.1728395061728395
5000,42.0,4,True,0.16049382716049382,0.13580246913580246
5000,42.0,3,True,0.2716049382716049,1.0
5000,42.0,11,True,0.1111111111111111,0.04938271604938271
5000,42.0,20,False,0.18518518518518517,0.12345679012345678
5000,42.0,12,True,0.07407407407407407,0.13580246913580246
5000,42.0,8,True,0.12345679012345678,0.04938271604938271
5000,42.0,8,True,0.09876543209876543,0.07407407407407407
5000,42.0,20,False,0.1728395061728395,0.12345679012345678
5000,42.0,20,False,0.14814814814814814,0.13580246913580246
5000,42.0,20,False,0.13580246913580246,0.09876543209876543
5000,42.0,3,True,0.2839506172839506,1.0
5000,42.0,4,True,0.1728395061728395,1.0
5000,42.0,18,True,0.12345679012345678,0.14814814814814814
5000,42.0,7,True,0.09876543209876543,0.14814814814814814
5000,42.0,11,True,0.13580246913580246,0.09876543209876543
5000,42.0,6,True,0.08641975308641975,0.2222222222222222
5000,42.0,10,True,0.09876543209876543,0.06172839506172839
5000,42.0,4,True,0.14814814814814814,0.1111111111111111
5000,42.0,20,False,0.08641975308641975,0.14814814814814814
5000,42.0,7,True,0.20987654320987653,0.09876543209876543
5000,42.0,10,True,0.07407407407407407,0.14814814814814814
5000,42.0,9,True,0.14814814814814814,0.14814814814814814
5000,42.0,20,False,0.1111111111111111,0.1111111111111111
5000,45.0,13,True,0.08641975308641975,0.06172839506172839
5000,45.0,20,False,0.13580246913580246,0.12345679012345678
5000,45.0,20,False,0.09876543209876543,0.12345679012345678
5000,45.0,20,False,0.1111111111111111,0.08641975308641975
5000,45.0,20,False,0.07407407407407407,0.09876543209876543
5000,45.0,5,True,0.14814814814814814,0.1111111111111111
5000,45.0,7,True,0.1111111111111111,0.07407407407407407
5000,45.0,20,False,0.13580246913580246,0.16049382716049382
5000,45.0,19,True,0.1111111111111111,0.1111111111111111
5000,45.0,14,True,0.08641975308641975,0.04938271604938271
5000,45.0,8,True,0.09876543209876543,0.14814814814814814
5000,45.0,5,True,0.1111111111111111,0.09876543209876543
5000,45.0,3,True,0.09876543209876543,0.1728395061728395
5000,45.0,18,True,0.1111111111111111,0.09876543209876543
5000,45.0,7,True,0.07407407407407407,0.024691358024691357
5000,45.0,11,True,0.1111111111111111,0.09876543209876543
5000,45.0,20,False,0.12345679012345678,0.09876543209876543
5000,45.0,20,False,0.16049382716049382,0.1111111111111111
5000,45.0,18,True,0.1111111111111111,0.1111111111111111
5000,45.0,20,False,0.18518518518518517,0.1111111111111111
5000,45.0,17,True,0.12345679012345678,0.18518518518518517
5000,45.0,6,True,0.12345679012345678,0.09876543209876543
5000,45.0,13,True,0.09876543209876543,0.12345679012345678
5000,45.0,20,False,0.14814814814814814,0.12345679012345678
5000,45.0,9,True,0.09876543209876543,0.07407407407407407
5000,45.0,8,True,0.08641975308641975,0.1111111111111111
5000,45.0,8,True,0.06172839506172839,0.18518518518518517
5000,45.0,20,False,0.08641975308641975,0.1111111111111111
5000,45.0,20,False,0.12345679012345678,0.07407407407407407
5000,45.0,5,True,0.09876543209876543,0.18518518518518517
5000,45.0,20,False,0.09876543209876543,0.09876543209876543
5000,45.0,4,True,0.12345679012345678,0.1111111111111111
5000,45.0,15,True,0.13580246913580246,0.1111111111111111
5000,45.0,12,True,0.1111111111111111,0.1728395061728395
5000,45.0,3,True,0.08641975308641975,0.07407407407407407
5000,45.0,13,True,0.1111111111111111,0.04938271604938271
5000,45.0,20,True,0.1111111111111111,0.14814814814814814
5000,45.0,20,False,0.09876543209876543,0.1111111111111111
5000,45.0,11,True,0.09876543209876543,0.12345679012345678
5000,45.0,10,True,0.07407407407407407,0.04938271604938271
5000,45.0,19,True,0.12345679012345678,0.2222222222222222
5000,45.0,7,True,0.16049382716049382,0.1728395061728395
5000,45.0,8,True,0.09876543209876543,0.1111111111111111
5000,45.0,8,True,0.07407407407407407,0.14814814814814814
5000,45.0,5,True,0.12345679012345678,0.09876543209876543
5000,45.0,20,False,0.08641975308641975,0.09876543209876543
5000,45.0,20,False,0.14814814814814814,0.09876543209876543
5000,45.0,4,True,0.1111111111111111,0.04938271604938271
5000,45.0,20,True,0.12345679012345678,0.09876543209876543
5000,45.0,9,True,0.12345679012345678,0.06172839506172839
