M,sigma,mean_effective_flip_frac,outer_exact,outer_ci_lo,outer_ci_hi,cov_exact,cov_ci_lo,cov_ci_hi,pinv_exact,pinv_ci_lo,pinv_ci_hi,ours_exact,ours_ci_lo,ours_ci_hi
50,0.0,0.0,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
50,0.1,0.007474489795918368,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
50,0.2,0.02183673469387755,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
50,0.3,0.06709183673469388,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
50,0.4,0.12507653061224488,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,1.0,0.9811539940816791,1.0,1.0,0.9811539940816791,1.0
50,0.5,0.17680484693877552,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.99,0.9642775148038205,0.9972533993962251,1.0,0.9811539940816791,1.0
50,0.6,0.21952806122448976,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.975,0.9428208558483829,0.9892754385292123,0.995,0.9722256001302286,0.999116854010634
50,0.8,0.2807334183673469,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.9,0.8505931364369146,0.9343300588284289,0.915,0.8681031145576462,0.9462547005301477
50,1.0,0.32102678571428567,0.0,0.0,0.018846005918320894,0.0,0.0,0.018846005918320894,0.745,0.6803694869280502,0.8003959701719726,0.715,0.648845269187895,0.773050948267227
